Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Lancewood,1022,3,1,1,1,None,unknown,sella,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,cestirmark_area,trollsbay_region,ruin_proper_superregion,north_america
New_Endersby,1023,4,1,2,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,marlliande_area,trollsbay_region,ruin_proper_superregion,north_america
Marlliande,1024,3,2,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,marlliande_area,trollsbay_region,ruin_proper_superregion,north_america
Gateview,1025,3,1,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,trollhair_woods_area,trollsbay_region,ruin_proper_superregion,north_america
Eskamton,1026,3,1,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,ynnsmouth_area,trollsbay_region,ruin_proper_superregion,north_america
Georgs_Beach,1027,3,1,1,1,None,unknown,trollsbay,grasslands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,new_varlosen_area,trollsbay_region,ruin_proper_superregion,north_america
Ynnsmouth,1028,6,1,2,2,None,unknown,trollsbay,marsh,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,ynnsmouth_area,trollsbay_region,ruin_proper_superregion,north_america
Baridsfall,1029,3,1,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,umuhit_area,trollsbay_region,ruin_proper_superregion,north_america
Zankumar,1030,4,1,2,1,None,unknown,trollsbay,farmlands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,zanlib_area,trollsbay_region,ruin_proper_superregion,north_america
Venaine,1031,6,2,2,2,G42 - Inek,sugar,trollsbay,marsh,dotimism,Same religion,boek,Same culture,False,False,temperate,no_winter,no_monsoon,ynnsmouth_area,trollsbay_region,ruin_proper_superregion,north_america
Umubahar,1032,3,1,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,zanlib_area,trollsbay_region,ruin_proper_superregion,north_america
Trasilden,1033,3,2,1,1,None,unknown,trollsbay,marsh,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,coast_of_isobel_area,trollsbay_region,ruin_proper_superregion,north_america
Widows_Walk,1034,7,2,3,2,None,unknown,trollsbay,marsh,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,trollsmaw_swamp_area,trollsbay_region,ruin_proper_superregion,north_america
Port_Isobel,1035,8,3,4,2,None,unknown,trollsbay,farmlands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,coast_of_isobel_area,trollsbay_region,ruin_proper_superregion,north_america
Isobel_Island,1036,4,4,2,1,None,coffee,trollsbay,coastline,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,coast_of_isobel_area,trollsbay_region,ruin_proper_superregion,north_america
Thilvis,1037,6,2,2,2,None,unknown,trollsbay,farmlands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,thilvis_area,trollsbay_region,ruin_proper_superregion,north_america
Sakti,1038,3,1,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,boek_river_area,trollsbay_region,ruin_proper_superregion,north_america
Prismlodge,1039,3,1,1,1,G01 - Boek,gems,trollsbay,woods,dotimism,Same religion,boek,Same culture,False,False,temperate,no_winter,no_monsoon,thilvis_area,trollsbay_region,ruin_proper_superregion,north_america
Saloaboli,1040,3,1,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,boek_river_area,trollsbay_region,ruin_proper_superregion,north_america
Nabachel,1041,4,1,2,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,zanlib_area,trollsbay_region,ruin_proper_superregion,north_america
Fort_Thorn,1042,4,2,2,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,trollsmaw_swamp_area,trollsbay_region,ruin_proper_superregion,north_america
Boegsliv,1043,3,1,1,1,None,unknown,trollsbay,woods,dotimism,N/A,boek,N/A,False,False,temperate,no_winter,no_monsoon,boek_river_area,trollsbay_region,ruin_proper_superregion,north_america
Boektaraw,1044,4,3,2,1,G01 - Boek,tobacco,trollsbay,woods,dotimism,Same religion,boek,Same culture,False,False,temperate,no_winter,no_monsoon,boek_river_area,trollsbay_region,ruin_proper_superregion,north_america
Iklawell,1045,3,1,1,1,None,unknown,trollsbay,woods,death_cult_of_cheshosh,N/A,cheshoshi,N/A,False,False,temperate,no_winter,no_monsoon,thilvis_area,trollsbay_region,ruin_proper_superregion,north_america
Laneksfield,1046,3,1,1,1,None,unknown,trollsbay,grasslands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,laneksfield_area,trollsbay_region,ruin_proper_superregion,north_america
Armocsport,1047,4,2,2,1,None,unknown,trollsbay,farmlands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,valorpoint_area,trollsbay_region,ruin_proper_superregion,north_america
Valorpoint,1048,3,1,1,1,None,unknown,trollsbay,grasslands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,valorpoint_area,trollsbay_region,ruin_proper_superregion,north_america
Cape_Deryk,1049,3,1,1,1,None,unknown,trollsbay,grasslands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,valorpoint_area,trollsbay_region,ruin_proper_superregion,north_america
Trollmark,1050,3,1,1,1,None,unknown,trollsbay,woods,death_cult_of_cheshosh,N/A,cheshoshi,N/A,False,True,temperate,no_winter,no_monsoon,greywood_area,trollsbay_region,ruin_proper_superregion,north_america
Seven_Stone_Trolls,1051,3,1,1,1,None,unknown,trollsbay,coastline,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,vincenton_area,trollsbay_region,ruin_proper_superregion,north_america
Saamiribar,1052,5,2,3,1,None,unknown,cheshoshmar,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,saamirses_area,ruined_isles_region,ruin_proper_superregion,south_america
Ulmisore,1053,4,1,2,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,saamirses_area,ruined_isles_region,ruin_proper_superregion,south_america
Uturakal,1054,4,2,2,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,saamirses_area,ruined_isles_region,ruin_proper_superregion,south_america
Travellers_Rest,1055,4,2,2,1,None,unknown,ruined_sea,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,wanderers_gate_area,ruined_isles_region,ruin_proper_superregion,south_america
Irmathuan,1056,3,2,1,1,None,unknown,banished_isles,savannah,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,pirendral_area,ruined_isles_region,ruin_proper_superregion,south_america
Qathcel,1057,6,3,4,1,None,unknown,banished_isles,jungle,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,pirendral_area,ruined_isles_region,ruin_proper_superregion,south_america
Gate_Islands,1058,5,1,3,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,wanderers_gate_area,ruined_isles_region,ruin_proper_superregion,south_america
Bronnail,1059,3,1,1,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,varionail_area,ravenous_isle_region,ruin_proper_superregion,south_america
Docheamur,1060,3,1,1,1,None,unknown,banished_isles,jungle,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,varionail_area,ravenous_isle_region,ruin_proper_superregion,south_america
Vardihen,1061,3,1,1,1,None,unknown,banished_isles,jungle,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,varionail_area,ravenous_isle_region,ruin_proper_superregion,south_america
Eadohas,1062,3,1,1,1,None,unknown,ruined_sea,jungle,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,varionail_area,ravenous_isle_region,ruin_proper_superregion,south_america
Cape_of_Revelation,1063,3,1,1,1,None,unknown,ruined_sea,jungle,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,silvertennar_area,ravenous_isle_region,ruin_proper_superregion,south_america
Mortrin,1064,3,1,1,1,None,unknown,banished_isles,jungle,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,silvertennar_area,ravenous_isle_region,ruin_proper_superregion,south_america
Ineilaine,1065,3,1,1,1,None,unknown,banished_isles,jungle,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,silvertennar_area,ravenous_isle_region,ruin_proper_superregion,south_america
Bacadh_Tras,1066,3,1,1,1,None,unknown,banished_isles,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,sanctuary_fields_area,ravenous_isle_region,ruin_proper_superregion,south_america
Ochchus_Coast,1067,3,1,1,1,None,unknown,banished_isles,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,sanctuary_fields_area,ravenous_isle_region,ruin_proper_superregion,south_america
Ciallaire,1068,3,1,1,1,None,unknown,banished_isles,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,faliltcost_area,ravenous_isle_region,ruin_proper_superregion,south_america
Lethpaiss,1069,3,1,1,1,None,unknown,banished_isles,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,faliltcost_area,ravenous_isle_region,ruin_proper_superregion,south_america
Faliltverten,1070,3,1,1,1,None,unknown,banished_isles,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,faliltcost_area,ravenous_isle_region,ruin_proper_superregion,south_america
Sheah_Frigoria,1071,3,2,1,1,None,unknown,soruin,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,torrisheah_area,ruined_isles_region,ruin_proper_superregion,south_america
Gearum_Rog,1072,4,1,2,1,None,unknown,soruin,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,torrisheah_area,ruined_isles_region,ruin_proper_superregion,south_america
Sheahin,1073,3,2,1,1,None,unknown,soruin,jungle,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,torrisheah_area,ruined_isles_region,ruin_proper_superregion,south_america
Arore,1074,5,1,3,1,None,unknown,soruin,hills,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,torrisheah_area,ruined_isles_region,ruin_proper_superregion,south_america
Graxarr,1075,7,4,5,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,mykx_isles_area,ruined_isles_region,ruin_proper_superregion,south_america
Unitz,1076,4,2,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,mykx_isles_area,ruined_isles_region,ruin_proper_superregion,south_america
Madarr,1077,5,3,3,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,mykx_isles_area,ruined_isles_region,ruin_proper_superregion,south_america
Graxilzin,1078,5,4,3,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,mykx_isles_area,ruined_isles_region,ruin_proper_superregion,south_america
Breccia_Stacks,1079,6,4,4,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,breccia_peaks_area,ruined_isles_region,ruin_proper_superregion,south_america
Splashback,1080,4,2,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,breccia_peaks_area,ruined_isles_region,ruin_proper_superregion,south_america
Melted_Detritus,1081,4,2,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,breccia_peaks_area,ruined_isles_region,ruin_proper_superregion,south_america
Busted_Rocks,1082,4,1,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,breccia_peaks_area,ruined_isles_region,ruin_proper_superregion,south_america
North_Verten,1083,7,5,5,1,None,unknown,ruined_sea,grasslands,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,verten_area,ruined_isles_region,ruin_proper_superregion,south_america
West_Verten,1084,3,1,1,1,None,unknown,ruined_sea,savannah,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,verten_area,ruined_isles_region,ruin_proper_superregion,south_america
Pirates_Retreat,1085,4,2,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,the_bend_area,ruined_isles_region,ruin_proper_superregion,south_america
New_Calas,1086,5,2,3,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,the_bend_area,ruined_isles_region,ruin_proper_superregion,south_america
Marail,1087,4,4,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,the_bend_area,ruined_isles_region,ruin_proper_superregion,south_america
Glorious_Views,1088,4,2,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,isles_of_plenty_area,ruined_isles_region,ruin_proper_superregion,south_america
Untamed_Paradise,1089,7,2,5,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,isles_of_plenty_area,ruined_isles_region,ruin_proper_superregion,south_america
Endless_Sun,1090,4,1,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,isles_of_plenty_area,ruined_isles_region,ruin_proper_superregion,south_america
Perfect_Beaches,1091,5,1,3,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,isles_of_plenty_area,ruined_isles_region,ruin_proper_superregion,south_america
Devine_Vines,1092,6,2,4,1,None,unknown,ruined_sea,jungle,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,wet_trickster_isle_area,ruined_isles_region,ruin_proper_superregion,south_america
Sudden_Quagmire,1093,5,2,3,1,None,unknown,ruined_sea,jungle,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,wet_trickster_isle_area,ruined_isles_region,ruin_proper_superregion,south_america
Abrupt_Drops,1094,4,2,2,1,None,unknown,ruined_sea,hills,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,dry_trickster_isle_area,ruined_isles_region,ruin_proper_superregion,south_america
Instant_Thirst,1095,3,1,1,1,None,unknown,ruined_sea,coastal_desert,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,dry_trickster_isle_area,ruined_isles_region,ruin_proper_superregion,south_america
South_Reprieve,1096,3,1,1,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,wet_trickster_isle_area,ruined_isles_region,ruin_proper_superregion,south_america
North_Reprieve,1097,3,1,1,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,dry_trickster_isle_area,ruined_isles_region,ruin_proper_superregion,south_america
The_Speck,1098,4,2,2,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,dry_trickster_isle_area,ruined_isles_region,ruin_proper_superregion,south_america
Ruined_Stacks,1099,4,3,2,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,unstill_waters_area,ruined_isles_region,ruin_proper_superregion,south_america
Plenty_Far,1100,4,2,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,isles_of_plenty_area,ruined_isles_region,ruin_proper_superregion,south_america
New_Ainway,1101,4,3,2,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,the_bend_area,ruined_isles_region,ruin_proper_superregion,south_america
Reapers_Due,1102,3,1,1,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,unstill_waters_area,ruined_isles_region,ruin_proper_superregion,south_america
Crownisle,1103,5,2,3,1,None,unknown,ruined_sea,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,the_bend_area,ruined_isles_region,ruin_proper_superregion,south_america
Chesh,1104,4,1,2,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,unstill_waters_area,ruined_isles_region,ruin_proper_superregion,south_america
Isle_of_Life,1105,5,2,3,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,unstill_waters_area,ruined_isles_region,ruin_proper_superregion,south_america
Isle_of_Death,1106,3,1,1,1,None,unknown,cheshoshmar,coastline,N/A,N/A,N/A,N/A,False,True,temperate,no_winter,no_monsoon,unstill_waters_area,ruined_isles_region,ruin_proper_superregion,south_america
Vertencost,1107,3,1,1,1,None,unknown,banished_isles,jungle,N/A,N/A,N/A,N/A,False,True,tropical,no_winter,no_monsoon,silvertennar_area,ravenous_isle_region,ruin_proper_superregion,south_america
Murmas,1108,3,1,1,1,None,unknown,banished_isles,grasslands,N/A,N/A,N/A,N/A,False,False,temperate,no_winter,no_monsoon,sanctuary_fields_area,ravenous_isle_region,ruin_proper_superregion,south_america
Argnarod,1109,3,1,1,1,H18 - Gelcolle,naval_supplies,eordand,forest,winter_court,Same religion,snecboth,Same culture,False,False,temperate,severe_winter,no_monsoon,medhan_area,randrunnse_region,eordand_superregion,north_america
Fadakwinn,1110,6,2,2,2,None,unknown,sella,farmlands,weeping_mother,N/A,kwineh,N/A,False,False,temperate,normal_winter,no_monsoon,inner_groves_area,bloodgroves_region,ruin_proper_superregion,north_america
Nurthann,1111,3,2,1,1,None,unknown,sella,farmlands,weeping_mother,N/A,kwineh,N/A,False,False,temperate,normal_winter,no_monsoon,inner_groves_area,bloodgroves_region,ruin_proper_superregion,north_america
Gelcolle,1112,6,2,2,2,H18 - Gelcolle,fur,eordand,forest,winter_court,Same religion,snecboth,Same culture,False,False,temperate,severe_winter,no_monsoon,fogharbac_area,randrunnse_region,eordand_superregion,north_america
Tennith,1113,4,2,2,1,None,unknown,sella,grasslands,weeping_mother,N/A,kwineh,N/A,False,True,temperate,normal_winter,no_monsoon,nurthannkost_area,bloodgroves_region,ruin_proper_superregion,north_america
Kormistvern,1114,4,1,2,1,None,unknown,sella,woods,weeping_mother,N/A,kwineh,N/A,False,False,temperate,normal_winter,no_monsoon,red_coast_area,bloodgroves_region,ruin_proper_superregion,north_america
